rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.853591442,2641,0,0.138156891,0,0.098821521,0.13135016,0,-0.054082036,0,-0.022515893,0.092652202,-0.053878099,0,17.86911011
0.84692955,2642,0,0.135707498,0,0.09673053,0.127375007,0,-0.068999767,0,-0.043529212,0.085782826,0,0.015712097,16.14247131
0.84618187,2643,0,0.137205005,0,0.098058164,0.130127192,0,-0.066306591,0,-0.03992191,0.088407338,0,0,16.34899902
0.835637093,2644,0,0.149702907,0,0.105548084,0.140437841,0,-0.058529496,0,-0.000766121,0,-0.060611278,0.044854909,16.9801178
0.830029964,2645,0,0.154885173,0,0.109904468,0.149208307,0,-0.054041326,0,0.007006731,0,-0.045956433,0,17.11938477
0.827213287,2646,0,0.149820685,0,0.105825126,0.141527414,0,-0.069528937,0,-0.017315343,0,0,0.028534621,15.49504852
0.824745655,2647,0,0.153416514,0,0.108817816,0.147462249,0,-0.064543784,0,-0.009102717,0,0,0,15.84250641
0.85480547,2648,0,0.135381699,0,0.096496046,0.125793219,0,-0.059897602,0,0,0.08083719,-0.071563661,0.029620335,17.31828308
0.852312565,2649,0,0.138056517,0,0.098859906,0.130853057,0,-0.056523442,0,0,0.086145639,-0.061039835,0,17.50593567
0.841900826,2650,0,0.136079669,0,0.097343922,0.127559185,0,-0.07585156,0,0,0.072720647,0,0.006931722,15.09612274
0.841748714,2651,0,0.136758327,0,0.097934604,0.128825188,0,-0.074343085,0,0,0.074435532,0,0,15.23175812
0.835635185,2652,0,0.149670959,0,0.105533302,0.140398622,0,-0.058605939,0,0,0,-0.060851306,0.044729352,16.9691925
0.829896927,2653,0,0.155322075,0,0.110157967,0.149808288,0,-0.053203493,0,0,0,-0.043311,0,17.22584534
0.826355457,2654,0,0.149043798,0,0.105488241,0.140665531,0,-0.072494984,0,0,0,0,0.023834407,15.07978058
0.824489117,2655,0,0.152635813,0,0.108344615,0.146413326,0,-0.066703439,0,0,0,0,0,15.57305145
0.927866459,2656,0,0.110405385,0,0.072836697,0.081889093,0,0,0.155847549,-0.051639497,0.061117083,-0.079754651,0.002049066,15.19568634
0.927854061,2657,0,0.110537469,0,0.072987556,0.082184136,0,0,0.156123519,-0.051388741,0.061353207,-0.079073012,0,15.21163177
0.911054611,2658,0,0.111409783,0,0.072085023,0.082407951,0,0,0.154970884,-0.075131297,0.058580041,0,-0.021447375,12.56286621
0.909547806,2659,0,0.109977126,0,0.070260048,0.079035759,0,0,0.151682138,-0.08037138,0.055588573,0,0,12.11669922
0.917142868,2660,0,0.118677855,0,0.078027606,0.089445055,0,0,0.164803505,-0.035240531,0,-0.077649117,0.008801393,14.64625549
0.916909218,2661,0,0.11939162,0,0.078771293,0.090855837,0,0,0.166154742,-0.033873886,0,-0.074648023,0,14.70635223
0.901365757,2662,0,0.119327843,0,0.077088654,0.08964932,0,0,0.163594484,-0.058803529,0,0,-0.01437372,12.10115814
0.900684357,2663,0,0.118075848,0,0.0756706,0.087098777,0,0,0.161052823,-0.062944055,0,0,0,11.81302643
