rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.926248074,444,0.026286677,-0.042857021,-0.03245458,0,0,0.21935904,0,0,0,0,0.180327535,0.135856748,12.35418701
0.871629238,445,0.060287505,-0.021827117,-0.027800411,0,0,0.269748688,0,0,0,0,0.217600346,0,12.41918182
0.825769901,446,0.036542535,-0.050585717,-0.036718518,0,0,0.285623789,0,0,0,0,0,0.189035654,17.31015015
0.726162434,447,0.091640234,-0.021262601,-0.031147361,0,0,0.384381294,0,0,0,0,0,0,18.81118774
0.971235752,448,-0.00541757,-0.043201953,-0.037070602,0,0,0,0.158238649,-0.033084631,0.129306078,0.06246835,0.167399287,0.114042103,12.17899323
0.933933735,449,0.008742146,-0.031768501,-0.037552625,0,0,0,0.184547186,-0.014672108,0.147300363,0.0774436,0.193903804,0,12.12101746
0.881826878,450,-0.000386352,-0.048733205,-0.040103376,0,0,0,0.193038106,-0.036177665,0.180303216,0.057619065,0,0.158660531,16.38038635
0.813238144,451,0.02184391,-0.03314814,-0.04162246,0,0,0,0.240760565,-0.009617291,0.219451189,0.078864753,0,0,17.20492554
0.961984634,452,0.009060748,-0.038697302,-0.030235156,0,0,0,0.162207007,-0.026189476,0.151294231,0,0.166094661,0.120718479,11.2818985
0.920102119,453,0.027993158,-0.025266543,-0.028997645,0,0,0,0.191501379,-0.004647668,0.176297903,0,0.194242477,0,10.98286438
0.874670029,454,0.01294256,-0.044544965,-0.0337798,0,0,0,0.196490169,-0.029797718,0.200270534,0,0,0.164534807,15.51488495
0.800744534,455,0.041494191,-0.02654323,-0.032934964,0,0,0,0.248074651,0.00060074,0.249242783,0,0,0,16.03594971
0.932069778,456,0.001201112,-0.049423635,-0.043068677,0,0,0,0.182529092,-0.025222912,0,0.108167887,0.195481896,0.130723,12.89212799
0.884347439,457,0.018858746,-0.037081808,-0.044637322,0,0,0,0.217403889,-0.002400063,0,0.133214951,0.23121202,0,12.91615295
0.809252262,458,0.010782503,-0.059550554,-0.049938172,0,0,0,0.238593102,-0.025273651,0,0.124939501,0,0.195209384,18.41860962
0.711005688,459,0.042866081,-0.042558193,-0.054865181,0,0,0,0.314322233,0.012235209,0,0.171994686,0,0,19.94761658
0.90200901,460,0.032070905,-0.042623669,-0.031580061,0,0,0,0.198620439,-0.008946873,0,0,0.202421784,0.149591923,11.342659
0.839973927,461,0.061486334,-0.026168063,-0.030311078,0,0,0,0.244509339,0.022552833,0,0,0.246816397,0,10.91488647
0.774381638,462,0.047103435,-0.052150398,-0.036934704,0,0,0,0.259993076,-0.006381806,0,0,0,0.220121622,16.793396
0.651154518,463,0.101623118,-0.028808832,-0.037083328,0,0,0,0.360348701,0.046620339,0,0,0,0,17.77589417
0.967616558,464,-0.011069812,-0.048536807,-0.040227324,0,0,0,0.155728102,0,0.126517296,0.057389975,0.167996764,0.107990861,11.90288544
0.933227539,465,0.005815994,-0.034483969,-0.038983881,0,0,0,0.182764053,0,0.145591259,0.074760675,0.193536282,0,11.99580383
0.877897739,466,-0.006550122,-0.054596037,-0.043572754,0,0,0,0.190447569,0,0.177470207,0.052050531,0,0.152231336,16.09107971
0.812973499,467,0.019908622,-0.034928024,-0.042556792,0,0,0,0.239524603,0,0.218243599,0.07710433,0,0,17.11598206
0.9596982,468,0.003561616,-0.043288261,-0.033224702,0,0,0,0.159926653,0,0.147610068,0,0.166662097,0.115409434,11.11805725
0.920030594,469,0.026827395,-0.026220679,-0.029558182,0,0,0,0.190844774,0,0.175417542,0,0.194119573,0,10.95500946
0.871978283,470,0.006698404,-0.049797058,-0.037199169,0,0,0,0.194041133,0,0.196280837,0,0,0.15867281,15.34234619
0.80074358,471,0.041646063,-0.026419923,-0.032862753,0,0,0,0.248164177,0,0.249362469,0,0,0,16.03997803
0.930039406,472,-0.003239688,-0.053410262,-0.045389682,0,0,0,0.180208445,0,0,0.103523612,0.195480585,0.125813365,12.66778564
0.884329319,473,0.018356025,-0.0375202,-0.044860214,0,0,0,0.217046618,0,0,0.132665038,0.231080055,0,12.89391327
0.807481766,474,0.006333191,-0.063550055,-0.052267849,0,0,0,0.236285686,0,0,0.120295107,0,0.19030416,18.19119263
0.710626602,475,0.045508474,-0.04033193,-0.053755462,0,0,0,0.316436768,0,0,0.174923182,0,0,20.08157349
0.901754379,476,0.029967412,-0.044184774,-0.0326069,0,0,0,0.19752264,0,0,0,0.202313423,0.147505879,11.28491211
0.838391304,477,0.06815058,-0.021421656,-0.027542397,0,0,0,0.249118686,0,0,0,0.248747349,0,11.05171967
