rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.897250652,2482,0,-0.050263435,-0.043670505,0,0,0.196882963,0,0,0.155216217,0.063669503,0,0.145017147,15.02079773
0.820734501,2483,0,-0.031571567,-0.037169188,0,0,0.246583581,0,0,0.194030166,0.097265959,0,0,16.1950531
0.958561897,2484,0,-0.040714115,-0.032745719,0,0,0.156387925,0,0,0.129826903,0,0.163196564,0.111982226,12.13645172
0.911907196,2485,0,-0.0236139,-0.024021,0,0,0.182787776,0,0,0.15402317,0,0.2041471,0,12.25370026
0.884415627,2486,0,-0.041900575,-0.034359396,0,0,0.203118443,0,0,0.17558372,0,0,0.157362819,14.57108307
0.792321205,2487,0,-0.015661687,-0.021406859,0,0,0.263526201,0,0,0.232070565,0,0,0,15.60916138
0.930619717,2488,0,-0.049398333,-0.042086184,0,0,0.169437766,0,0,0,0.088237762,0.192561865,0.115940571,13.56710815
0.882910252,2489,0,-0.035215348,-0.03674677,0,0,0.197280049,0,0,0,0.116184771,0.238258123,0,14.00405121
0.824353218,2490,0,-0.052761495,-0.046019673,0,0,0.237438917,0,0,0,0.112866104,0,0.179482818,17.1763916
0.712594509,2491,0,-0.029107273,-0.038395822,0,0,0.317490578,0,0,0,0.173979044,0,0,19.30316162
0.902946472,2492,0,-0.037000835,-0.028188288,0,0,0.182133436,0,0,0,0,0.205869079,0.136992574,13.0763092
0.835181236,2493,0,-0.014309779,-0.0159899,0,0,0.222272873,0,0,0,0,0.26867485,0,13.39710999
0.783807278,2494,0,-0.036951423,-0.028290853,0,0,0.26052475,0,0,0,0,0,0.212993264,16.81033325
0.623230934,2495,0,0.005609393,-0.005584884,0,0,0.384898186,0,0,0,0,0,0,19.17922974
0.946391106,2496,0,-0.043367177,-0.036732018,0,0,0,0.131777406,-0.029479474,0.127376795,0.069436014,0.183721066,0.116968036,10.44488525
0.898976803,2497,0,-0.032399327,-0.03411603,0,0,0,0.151549459,-0.009036563,0.143826485,0.089100242,0.226209044,0,10.06752014
0.849993706,2498,0,-0.045817792,-0.039952755,0,0,0,0.172351599,-0.027297765,0.184030175,0.080371797,0,0.173614502,12.62844849
0.747867107,2499,0,-0.028556675,-0.036986172,0,0,0,0.222051382,0.007749572,0.234446049,0.117981434,0,0,12.67788696
0.930707932,2500,0,-0.035904586,-0.02815403,0,0,0,0.134558916,-0.018958285,0.147499204,0,0.188185096,0.127728105,9.742149353
0.873926163,2501,0,-0.021245852,-0.022505775,0,0,0,0.157669902,0.007305786,0.172396779,0,0.237329483,0,9.080383301
0.831092834,2502,0,-0.037237644,-0.030094191,0,0,0,0.176832557,-0.015019953,0.209133029,0,0,0.187826157,11.85106659
0.711063862,2503,0,-0.013324082,-0.021601304,0,0,0,0.235472202,0.030918449,0.279503345,0,0,0,11.4361496
0.89769268,2504,0,-0.04631561,-0.039368778,0,0,0,0.146364331,-0.017849624,0,0.104133844,0.223823547,0.132494807,11.14861298
0.839380741,2505,0,-0.034148693,-0.036783725,0,0,0,0.171497107,0.00744937,0,0.132095456,0.279043436,0,10.77822113
